,formula,classifier,rel_l2_distance,success,estimated_formula,training_time,iter
31,-0.772*x0**2 + 0.333*x0*sin(2.938*x0**2 + 2.245*x0),True,0.0333697297315963,False,-0.773*x0**2 + 0.166*x0*sin(2.832*x0**2 + 0.583*x0 + 0.01),165.6393175125122,1000
32,1.076*sin(0.189*x0),False,0.0001441371869099,False,-0.398*x0*sqrt(Abs(0.003*x0**2 + 0.315)) + 0.427*x0 - 0.003*sin(0.068*x0**2 - 0.024*x0 + 0.039)*sqrt(Abs(0.003*x0**2 + 0.315)) + 0.002*sin(0.068*x0**2 - 0.024*x0 + 0.039) + 0.001*sqrt(Abs(0.003*x0**2 + 0.315)),287.3302178382873,1000
33,1.076*sin(0.189*x0),True,3.92671860172754e-08,True,1.076*sin(0.189*x0),42.79824733734131,1000
34,1.474*sin(0.659*x0**2 + 3.231),False,2.9873780357575752e-05,True,1.474*sin(0.659*x0**2 - 3.052),156.32537293434143,1000
35,1.474*sin(0.659*x0**2 + 3.231),True,1.7859520340171651e-06,True,-1.474*sin(0.659*x0**2 + 0.09),77.55421853065491,1000
36,-1.23500000000000,False,1.2734705630614273e-06,True,-1.23500000000000,262.3731372356415,1000
37,-1.23500000000000,True,0.0,True,-1.23500000000000,79.38043642044067,1000
38,-3.16*x0*sin(4.709*x0) + 1.148*x0,False,0.6010777757220798,False,-0.102*x0**2 + 2.081*x0*sin(0.3*x0**2 - 0.184*x0 + 3.829) + 0.569*x0*sqrt(Abs(0.064*x0**2 + 0.303*x0 - 2.461)) + 0.395*x0 + 3.274*sin(0.3*x0**2 - 0.184*x0 + 3.829)*sqrt(Abs(0.064*x0**2 + 0.303*x0 - 2.461)) - 2.173*sin(0.3*x0**2 - 0.184*x0 + 3.829) + 0.734*sqrt(Abs(0.064*x0**2 + 0.303*x0 - 2.461)) + 1.571,167.38515949249268,1000
39,-3.16*x0*sin(4.709*x0) + 1.148*x0,True,1.0868500656239498e-06,True,-3.16*x0*sin(4.709*x0) + 1.148*x0,41.542720317840576,1000
40,4.25*sin(2.589*x0 - 2.635),False,0.7713347859878379,False,0.007*x0**2 + 0.219*x0*sin(0.051*x0**2 + 2.111*x0 - 1.988) + 0.089*x0*sqrt(Abs(0.011*x0**2 - 0.084*x0 + 0.149)) - 0.032*x0 - 2.02*sin(0.051*x0**2 + 2.111*x0 - 1.988)*sqrt(Abs(0.011*x0**2 - 0.084*x0 + 0.149)) + 2.873*sin(0.051*x0**2 + 2.111*x0 - 1.988) + 0.316*sqrt(Abs(0.011*x0**2 - 0.084*x0 + 0.149)) - 0.167,148.4048297405243,1000
41,4.25*sin(2.589*x0 - 2.635),True,5.073977554693773e-07,True,-4.25*sin(2.589*x0 + 0.507),85.69361567497253,1000
42,4.131*x0*sin(1.933*x0**2 - 0.549*x0 + 3.205) - 2.847*sin(1.933*x0**2 - 0.549*x0 + 3.205)*sqrt(Abs(1.344*x0 + 1.678)),False,0.8317883346376682,False,0.01*x0**2 - 0.14*x0*sin(1.854*x0**2 + 0.588*x0 - 3.758) + 0.029*x0*sqrt(Abs(1.531*x0**2 + 1.66*x0 - 2.339)) - 0.211*x0 - 2.33*sin(1.854*x0**2 + 0.588*x0 - 3.758)*sqrt(Abs(1.531*x0**2 + 1.66*x0 - 2.339)) + 4.072*sin(1.854*x0**2 + 0.588*x0 - 3.758) - 0.192*sqrt(Abs(1.531*x0**2 + 1.66*x0 - 2.339)) + 0.564,168.1212775707245,1000
43,4.131*x0*sin(1.933*x0**2 - 0.549*x0 + 3.205) - 2.847*sin(1.933*x0**2 - 0.549*x0 + 3.205)*sqrt(Abs(1.344*x0 + 1.678)),True,0.26926771059111,False,-0.513*x0*sin(-1.922*x0**2 + 0.737*x0 + 3.833) + 5.839*sin(-1.922*x0**2 + 0.737*x0 + 3.833)*sqrt(Abs(0.589*x0**2 - 1.73*x0 + 0.071)) - 4.324*sin(-1.922*x0**2 + 0.737*x0 + 3.833),167.3948028087616,1000
44,6.898*x0**2 + 2.624*x0*sin(2.606*x0**2 + 3.646),False,0.013246559729574,False,6.898*x0**2 + 0.123*x0*sin(-2.603*x0**2 + 0.197*x0 + 0.85) + 0.004*x0*sqrt(Abs(-1.246*x0**2 + 0.005*x0 + 0.002)) - 0.002*x0 - 2.036*sin(-2.603*x0**2 + 0.197*x0 + 0.85)*sqrt(Abs(-1.246*x0**2 + 0.005*x0 + 0.002)) + 0.035*sin(-2.603*x0**2 + 0.197*x0 + 0.85) - 0.005*sqrt(Abs(-1.246*x0**2 + 0.005*x0 + 0.002)) - 0.005,220.7326409816742,1000
45,6.898*x0**2 + 2.624*x0*sin(2.606*x0**2 + 3.646),True,3.617104330826717e-07,True,6.898*x0**2 - 2.624*x0*sin(2.606*x0**2 + 0.504),142.04604983329773,1000
46,1.039*sin(4.822*x0**2 + 2.205*x0)*sqrt(Abs(2.436*x0**2 - 5.604*x0)),False,0.679542897035911,False,-0.001*x0**2 + 1.302*x0*sin(5.075*x0**2 + 6.139*x0 - 13.374) + 0.027*x0*sqrt(Abs(-0.047*x0**2 + 1.001*x0 + 4.468)) - 0.16*x0 - 6.668*sin(5.075*x0**2 + 6.139*x0 - 13.374)*sqrt(Abs(-0.047*x0**2 + 1.001*x0 + 4.468)) + 12.908*sin(5.075*x0**2 + 6.139*x0 - 13.374) + 0.018*sqrt(Abs(-0.047*x0**2 + 1.001*x0 + 4.468)) - 0.269,166.1723439693451,1000
47,1.039*sin(4.822*x0**2 + 2.205*x0)*sqrt(Abs(2.436*x0**2 - 5.604*x0)),True,0.4303098709326127,False,-1.543*x0*sin(4.801*x0**2 + 2.032*x0) + 1.398*sin(4.801*x0**2 + 2.032*x0)*sqrt(Abs(0.017*x0**2 + 0.881*x0 + 2.014)),144.88090062141418,1000
48,-6.339*x0*sin(6.961*x0) + 2.891,False,0.8409089747872356,False,0.054*x0**2 - 1.86*x0*sin(0.35*x0**2 + 1.358*x0 - 9.517) - 0.02*x0*sqrt(Abs(-1.233*x0**2 + 1.097*x0 + 2.579)) + 0.239*x0 - 3.532*sin(0.35*x0**2 + 1.358*x0 - 9.517)*sqrt(Abs(-1.233*x0**2 + 1.097*x0 + 2.579)) + 7.835*sin(0.35*x0**2 + 1.358*x0 - 9.517) - 0.009*sqrt(Abs(-1.233*x0**2 + 1.097*x0 + 2.579)) + 0.934,164.35524153709412,1000
49,-6.339*x0*sin(6.961*x0) + 2.891,True,1.793694272456685e-06,True,-6.339*x0*sin(6.961*x0) + 2.891,49.294184923172,1000
50,1.095*sin(5.548*x0),False,0.5067558738892635,False,-0.002*x0**2 - 0.261*x0*sin(-0.02*x0**2 + 5.694*x0 + 3.167) + 0.005*x0*sqrt(Abs(0.163*x0**2 + 1.639*x0 + 3.172)) - 0.019*x0 + 0.575*sin(-0.02*x0**2 + 5.694*x0 + 3.167)*sqrt(Abs(0.163*x0**2 + 1.639*x0 + 3.172)) - 2.023*sin(-0.02*x0**2 + 5.694*x0 + 3.167) + 0.013*sqrt(Abs(0.163*x0**2 + 1.639*x0 + 3.172)) - 0.011,155.07371735572815,1000
51,1.095*sin(5.548*x0),True,1.0358823463874884e-06,True,1.095*sin(5.548*x0),31.223116397857662,1000
52,-1.866*x0*sqrt(Abs(0.812*x0**2 + 0.134*x0 - 0.599)) + 8.292*sin(3.613*x0**2 - 0.297*x0),False,0.0489672924428439,False,-0.023*x0**2 + 1.071*x0*sin(3.617*x0**2 - 0.505*x0 + 1.281) - 1.551*x0*sqrt(Abs(1.176*x0**2 + 0.007*x0 - 0.003)) + 0.097*x0 + 0.001*sin(3.617*x0**2 - 0.505*x0 + 1.281)*sqrt(Abs(1.176*x0**2 + 0.007*x0 - 0.003)) + 0.433*sin(3.617*x0**2 - 0.505*x0 + 1.281) + 0.049,213.47432208061215,1000
53,-1.866*x0*sqrt(Abs(0.812*x0**2 + 0.134*x0 - 0.599)) + 8.292*sin(3.613*x0**2 - 0.297*x0),True,8.843171680443557e-07,True,-2.153*x0*sqrt(Abs(0.61*x0**2 + 0.1*x0 - 0.45)) + 8.292*sin(3.613*x0**2 - 0.297*x0),167.72646021842957,1000
54,-6.564*x0**2,False,7.653205996495362e-08,True,-6.564*x0**2,299.3862519264221,1000
55,-6.564*x0**2,True,7.653206178928937e-08,True,-6.564*x0**2,35.73238563537598,1000
56,-3.962*x0 - 4.075*sin(2.836*x0**2 + 2.215*x0 - 6.166),False,0.0659231257727694,False,-0.446*x0*sin(2.817*x0**2 + 2.388*x0 - 0.054) - 0.00439943178149179*x0*sqrt(Abs(x0**2)) - 3.928*x0 + 0.461940337056638*sin(2.817*x0**2 + 2.388*x0 - 0.054)*sqrt(Abs(x0**2)) - 4.068*sin(2.817*x0**2 + 2.388*x0 - 0.054) - 0.031,202.8253667354584,1000
57,-3.962*x0 - 4.075*sin(2.836*x0**2 + 2.215*x0 - 6.166),True,0.1039598446792869,False,-3.961*x0 - 2.217*sin(2.877*x0**2 + 2.501*x0),137.65838384628296,1000
58,-0.462000000000000,False,9.697552226251987e-06,True,-0.462000000000000,271.2237186431885,1000
59,-0.462000000000000,True,0.0,True,-0.462000000000000,77.77400994300842,1000
60,-2.265*sin(-5.014*x0**2 + 2.311*x0 + 1.886),False,0.0003895240993915,False,2.265*sin(5.014*x0**2 - 65.142*x0 + 4.397) - 0.001,149.58943915367126,1000
61,-2.265*sin(-5.014*x0**2 + 2.311*x0 + 1.886),True,0.8087400470121738,False,1.401*sin(-4.972*x0**2 + 2.627*x0 + 4.925),144.9661295413971,1000
62,1.808*x0**2 + 2.118*sin(2.426*x0),False,0.0152597379395079,False,1.808*x0**2 - 0.204*x0*sin(0.152*x0**2 - 0.011),251.6098074913025,1000
63,1.808*x0**2 + 2.118*sin(2.426*x0),True,6.351006695615021e-08,True,1.808*x0**2 + 2.118*sin(2.426*x0),137.66867899894714,1000
64,1.419*x0,False,4.966468458144022e-08,True,1.419*x0,298.3548467159271,1000
65,1.419*x0,True,4.2449129450966e-08,True,1.419*x0,40.1599383354187,1000
66,-3.68541372982736*x0*sqrt(Abs(x0**2)) - 0.379*sin(0.666*x0**2 - 0.565*x0),False,0.0015667089987023,False,-3.68648879653797*x0*sqrt(Abs(x0**2)),276.51670718193054,1000
67,-3.68541372982736*x0*sqrt(Abs(x0**2)) - 0.379*sin(0.666*x0**2 - 0.565*x0),True,0.0015671408312662,False,-3.68648451726031*x0*sqrt(Abs(x0**2)),156.58819580078125,1000
68,1.60844082887746*sin(5.982*x0 - 2.644)*sqrt(Abs(x0**2)),False,0.7694419076573312,False,-0.033*x0**2 - 0.231*x0*sin(0.409*x0**2 + 0.923*x0 - 3.218) - 0.157*x0*sqrt(Abs(-0.147*x0**2 + 0.462*x0 + 2.519)) + 0.373*x0 + 5.523*sin(0.409*x0**2 + 0.923*x0 - 3.218)*sqrt(Abs(-0.147*x0**2 + 0.462*x0 + 2.519)) - 9.383*sin(0.409*x0**2 + 0.923*x0 - 3.218) + 0.583*sqrt(Abs(-0.147*x0**2 + 0.462*x0 + 2.519)) - 0.633,173.9258749485016,1000
69,1.60844082887746*sin(5.982*x0 - 2.644)*sqrt(Abs(x0**2)),True,1.5456513151526868e-06,True,-1.60892791448219*sin(5.982*x0 + 0.498)*sqrt(Abs(x0**2)),170.50943160057068,1000
70,0.439*x0,False,7.44795909079368e-08,True,0.439*x0,282.1951849460602,1000
71,0.439*x0,True,4.21119301525637e-08,True,0.439*x0,46.53207468986511,1000
72,-1.99800000000000,False,2.0479241405081892e-07,True,-1.99800000000000,280.66993594169617,1000
73,-1.99800000000000,True,0.0,True,-1.99800000000000,83.31197810173035,1000
74,-2.188*sin(5.4*x0**2 - 0.569),False,0.0012220717291049,False,-0.004*x0**2 - 0.111*x0*sin(5.4*x0**2 + 5.714) + 0.061*x0*sqrt(Abs(0.005*x0**2 + 0.099*x0 + 0.486)) - 0.043*x0 + 1.569*sin(5.4*x0**2 + 5.714)*sqrt(Abs(0.005*x0**2 + 0.099*x0 + 0.486)) - 3.283*sin(5.4*x0**2 + 5.714) + 0.003*sqrt(Abs(0.005*x0**2 + 0.099*x0 + 0.486)) - 0.002,154.8480999469757,1000
75,-2.188*sin(5.4*x0**2 - 0.569),True,1.7919714932997076e-05,True,-2.188*sin(5.4*x0**2 - 0.569),71.56383490562439,1000
76,-0.436*x0**2,False,9.623988936630415e-08,True,-0.436*x0**2,306.7350239753723,1000
77,-0.436*x0**2,True,6.897745278317763e-08,True,-0.436*x0**2,44.591421604156494,1000
78,6.109*sin(4.473*x0**2 + 7.354*x0 - 4.017),False,0.8875301336869715,False,-0.004*x0**2 - 0.482*x0*sin(4.882*x0**2 + 0.568*x0 + 1.939) - 0.008*x0*sqrt(Abs(-0.119*x0**2 + 0.571*x0 + 0.458)) + 0.069*x0 - 2.202*sin(4.882*x0**2 + 0.568*x0 + 1.939)*sqrt(Abs(-0.119*x0**2 + 0.571*x0 + 0.458)) + 2.743*sin(4.882*x0**2 + 0.568*x0 + 1.939) - 0.173*sqrt(Abs(-0.119*x0**2 + 0.571*x0 + 0.458)) + 0.19,159.10088229179382,1000
79,6.109*sin(4.473*x0**2 + 7.354*x0 - 4.017),True,0.842385821410154,False,3.342*sin(4.515*x0**2 + 7.019*x0 + 2.372),78.22262287139893,1000
80,-2.046*x0,False,8.441539200461397e-08,True,-2.046*x0,305.8091585636139,1000
81,-2.046*x0,True,4.3267028359284233e-08,True,-2.046*x0,38.84722638130188,1000
82,-1.013*x0*sin(0.75*x0 + 1.261) - 2.494*x0,False,0.0270810976524545,False,0.24*x0**2 - 0.685*x0*sin(0.039*x0**2 + 0.136*x0 + 0.297) - 0.03*x0*sqrt(Abs(0.661*x0**2 + 1.547*x0 + 0.74)) - 1.226*x0 + 2.277*sin(0.039*x0**2 + 0.136*x0 + 0.297)*sqrt(Abs(0.661*x0**2 + 1.547*x0 + 0.74)) + 0.005*sin(0.039*x0**2 + 0.136*x0 + 0.297) - 3.365*sqrt(Abs(0.661*x0**2 + 1.547*x0 + 0.74)) + 2.078,237.99642610549927,1000
83,-1.013*x0*sin(0.75*x0 + 1.261) - 2.494*x0,True,5.325429173526733e-08,True,-1.013*x0*sin(0.75*x0 + 1.261) - 2.494*x0,143.8883078098297,1000
84,-2.65200000000000,False,1.7709521874632815e-08,True,-2.65200000000000,286.7407734394073,1000
85,-2.65200000000000,True,0.0,True,-2.65200000000000,86.70329713821411,1000
86,0.371*x0**2 + 0.731*x0,False,7.290316995220775e-08,True,0.371*x0**2 + 0.731*x0,308.64650678634644,1000
87,0.371*x0**2 + 0.731*x0,True,7.19399659356483e-08,True,0.371*x0**2 + 0.731*x0,95.03662586212158,1000
88,-1.91*x0*sin(-3.095*x0**2 + 0.363*x0 + 0.395),False,0.7138605769478141,False,-0.009*x0**2 - 0.448*x0*sin(3.206*x0**2 + 1.246*x0 + 1.969) - 0.031*x0*sqrt(Abs(-0.136*x0**2 + 1.166*x0 + 1.731)) - 0.044*x0 + 4.333*sin(3.206*x0**2 + 1.246*x0 + 1.969)*sqrt(Abs(-0.136*x0**2 + 1.166*x0 + 1.731)) - 6.239*sin(3.206*x0**2 + 1.246*x0 + 1.969) - 0.07*sqrt(Abs(-0.136*x0**2 + 1.166*x0 + 1.731)) + 0.435,176.09904980659485,1000
89,-1.91*x0*sin(-3.095*x0**2 + 0.363*x0 + 0.395),True,0.9012732033787274,False,-0.823*x0*sin(2.988*x0**2 + 1.617*x0 + 12.691),94.64064908027648,1000
90,0.771*x0*sqrt(Abs(3.293*x0**2 + 0.878*x0 + 1.837)) + 3.64*sin(0.824*x0**2 - 8.78*x0 + 1.936),False,0.0367305585899777,False,0.029*x0**2 - 0.169*x0*sin(-0.29*x0**2 + 0.252*x0 + 0.015) + 1.515*x0*sqrt(Abs(-0.877*x0**2 + 0.016*x0 + 0.018)) - 0.125*x0 - 0.187*sin(-0.29*x0**2 + 0.252*x0 + 0.015)*sqrt(Abs(-0.877*x0**2 + 0.016*x0 + 0.018)) + 0.002*sin(-0.29*x0**2 + 0.252*x0 + 0.015) - 0.056*sqrt(Abs(-0.877*x0**2 + 0.016*x0 + 0.018)) + 0.009,218.8869268894196,1000
91,0.771*x0*sqrt(Abs(3.293*x0**2 + 0.878*x0 + 1.837)) + 3.64*sin(0.824*x0**2 - 8.78*x0 + 1.936),True,0.0408172109584864,False,1.40240652594032*x0*sqrt(Abs(x0**2)) + 0.983*sin(0.017*x0**2 - 0.025*x0),156.68896532058716,1000
92,0.819 - 0.131*sin(1.645*x0),False,0.0296995613428017,False,0.01*x0**2 - 0.059*x0*sin(0.024*x0**2 - 1.447*x0 + 0.159) + 0.068*x0*sqrt(Abs(0.016*x0**2 - 0.196*x0 + 0.365)) - 0.123*x0 - 0.452*sin(0.024*x0**2 - 1.447*x0 + 0.159)*sqrt(Abs(0.016*x0**2 - 0.196*x0 + 0.365)) + 0.43*sin(0.024*x0**2 - 1.447*x0 + 0.159) - 0.634*sqrt(Abs(0.016*x0**2 - 0.196*x0 + 0.365)) + 1.221,191.61069989204407,1000
93,0.819 - 0.131*sin(1.645*x0),True,3.8827857260366724e-08,True,0.819 - 0.131*sin(1.645*x0),61.72722411155701,1000
94,1.227*x0*sin(1.928*x0 - 1.18),False,0.610611168915324,False,-0.173*x0**2 + 2.0*x0*sin(0.06*x0**2 + 1.053*x0 + 1.823) - 0.219*x0*sqrt(Abs(0.172*x0**2 + 0.148*x0 - 3.35)) + 1.046*x0 - 2.704*sin(0.06*x0**2 + 1.053*x0 + 1.823)*sqrt(Abs(0.172*x0**2 + 0.148*x0 - 3.35)) + 1.569*sin(0.06*x0**2 + 1.053*x0 + 1.823) + 5.26*sqrt(Abs(0.172*x0**2 + 0.148*x0 - 3.35)) - 7.223,169.94665575027466,1000
95,1.227*x0*sin(1.928*x0 - 1.18),True,4.719844595074484e-07,True,1.227*x0*sin(1.928*x0 - 1.18),54.928287744522095,1000
96,0.029*x0*sin(-2.465*x0**2 + 1.556*x0 + 3.196) + 0.603*sin(-2.465*x0**2 + 1.556*x0 + 3.196),False,7.655746770263935e-05,True,-0.029*x0*sin(2.465*x0**2 - 1.556*x0 + 3.087) - 0.603*sin(2.465*x0**2 - 1.556*x0 + 3.087),162.5902602672577,1000
97,0.029*x0*sin(-2.465*x0**2 + 1.556*x0 + 3.196) + 0.603*sin(-2.465*x0**2 + 1.556*x0 + 3.196),True,0.88907858164352,False,-0.281*sin(-2.511*x0**2 + 1.283*x0 + 0.346),78.82296991348267,1000
98,2.002*x0**2 + 2.138*x0,False,7.232068323209574e-08,True,2.002*x0**2 + 2.138*x0,310.1385350227356,1000
99,2.002*x0**2 + 2.138*x0,True,7.220415782729786e-08,True,2.002*x0**2 + 2.138*x0,82.39927172660828,1000
100,-0.194*x0**2 - 1.743,False,6.780784549490564e-08,True,-0.194*x0**2 - 1.743,292.28931975364685,1000
101,-0.194*x0**2 - 1.743,True,6.507112668227884e-08,True,-0.194*x0**2 - 1.743,90.18079948425292,1000
102,2.661*x0*sin(2.301*x0**2 - 5.784),False,0.7320718988509145,False,0.002*x0**2 - 1.547*x0*sin(-2.212*x0**2 + 1.263*x0 + 3.682) + 0.003*x0*sqrt(Abs(0.522*x0**2 + 0.959*x0 + 0.009)) + 1.894*sin(-2.212*x0**2 + 1.263*x0 + 3.682)*sqrt(Abs(0.522*x0**2 + 0.959*x0 + 0.009)) - 2.112*sin(-2.212*x0**2 + 1.263*x0 + 3.682) - 0.001*sqrt(Abs(0.522*x0**2 + 0.959*x0 + 0.009)) - 0.021,168.37132596969604,1000
103,2.661*x0*sin(2.301*x0**2 - 5.784),True,9.518218110590752e-06,True,2.66*x0*sin(2.301*x0**2 + 0.499),89.99361538887024,1000
104,2.154*x0 + 3.064*sin(4.773*x0**2)*sqrt(Abs(4.491*x0 - 0.423)),False,0.4675397348337851,False,-0.026*x0**2 + 1.386*x0*sin(4.837*x0**2 + 0.878*x0 - 0.446) - 0.016*x0*sqrt(Abs(0.958*x0**2 + 0.016*x0 - 0.01)) + 2.396*x0 - 1.069*sin(4.837*x0**2 + 0.878*x0 - 0.446)*sqrt(Abs(0.958*x0**2 + 0.016*x0 - 0.01)) - 0.051*sin(4.837*x0**2 + 0.878*x0 - 0.446) + 0.35*sqrt(Abs(0.958*x0**2 + 0.016*x0 - 0.01)) - 0.004,157.5880162715912,1000
105,2.154*x0 + 3.064*sin(4.773*x0**2)*sqrt(Abs(4.491*x0 - 0.423)),True,0.0082915839901807,False,2.152*x0 + 6.4906892971394*sin(4.773*x0**2)*sqrt(Abs(x0)),80.65852761268616,1000
106,-0.978*x0*sin(1.168*x0**2) - 0.805539809072153*x0*sqrt(Abs(x0**2)),False,0.0399193054022297,False,-0.002*x0*sin(1.168*x0**2 - 0.196*x0 + 1.556) - 0.817*x0*sqrt(Abs(0.972*x0**2 + 0.003)) - 0.999*sin(1.168*x0**2 - 0.196*x0 + 1.556)*sqrt(Abs(0.972*x0**2 + 0.003)) + 0.555*sin(1.168*x0**2 - 0.196*x0 + 1.556),215.72245359420776,1000
107,-0.978*x0*sin(1.168*x0**2) - 0.805539809072153*x0*sqrt(Abs(x0**2)),True,4.948469939454993e-07,True,-0.978*x0*sin(1.168*x0**2) - 0.804984471899924*x0*sqrt(Abs(x0**2)),170.85965752601624,1000
108,-0.936*x0*sin(0.744*x0 + 1.215) + 0.775*x0*sqrt(Abs(0.635*x0**2 + 1.51)),False,0.0212401535020145,False,0.068*x0**2 + 1.027*x0*sin(-0.051*x0**2 + 0.05*x0 + 2.167) + 1.278*x0*sqrt(Abs(0.244*x0**2 - 0.559*x0 + 0.272)) - 0.003*x0 + 0.374*sin(-0.051*x0**2 + 0.05*x0 + 2.167)*sqrt(Abs(0.244*x0**2 - 0.559*x0 + 0.272)) - 0.072*sin(-0.051*x0**2 + 0.05*x0 + 2.167) + 0.655*sqrt(Abs(0.244*x0**2 - 0.559*x0 + 0.272)) - 0.293,208.589661359787,1000
109,-0.936*x0*sin(0.744*x0 + 1.215) + 0.775*x0*sqrt(Abs(0.635*x0**2 + 1.51)),True,8.815899028941418e-08,True,-0.936*x0*sin(0.744*x0 + 1.215) + 1.264*x0*sqrt(Abs(0.239*x0**2 + 0.567)),315.4535233974457,1000
110,-4.593*x0*sin(-1.573*x0**2 + 0.715*x0 + 2.378),False,0.6143038421560039,False,-0.01*x0**2 - 2.829*x0*sin(-1.591*x0**2 + 1.07*x0 + 0.703) + 0.054*x0*sqrt(Abs(0.125*x0**2 + 0.838*x0 - 3.056)) - 0.192*x0 - 5.15*sin(-1.591*x0**2 + 1.07*x0 + 0.703)*sqrt(Abs(0.125*x0**2 + 0.838*x0 - 3.056)) + 0.089*sin(-1.591*x0**2 + 1.07*x0 + 0.703) + 0.408*sqrt(Abs(0.125*x0**2 + 0.838*x0 - 3.056)) - 0.418,183.24538588523865,1000
111,-4.593*x0*sin(-1.573*x0**2 + 0.715*x0 + 2.378),True,0.6725544182754436,False,-3.638*x0*sin(1.574*x0**2 - 1.093*x0 + 3.883),99.37170004844666,1000
112,-2.909*x0*sin(8.746*x0**2 - 1.637*x0 + 0.72) + 2.591,False,0.7077444655124205,False,-0.064*x0**2 + 1.792*x0*sin(8.795*x0**2 - 2.312*x0 + 12.263) + 0.09*x0*sqrt(Abs(0.225*x0**2 - 0.281*x0 + 0.039)) - 0.408*x0 + 1.547*sin(8.795*x0**2 - 2.312*x0 + 12.263)*sqrt(Abs(0.225*x0**2 - 0.281*x0 + 0.039)) + 2.147*sin(8.795*x0**2 - 2.312*x0 + 12.263) + 1.808*sqrt(Abs(0.225*x0**2 - 0.281*x0 + 0.039)) + 1.659,169.11422181129456,1000
113,-2.909*x0*sin(8.746*x0**2 - 1.637*x0 + 0.72) + 2.591,True,0.6797991249153849,False,2.161*x0*sin(-8.747*x0**2 + 2.025*x0 + 2.51) + 2.099*sqrt(Abs(0.261*x0 - 1.901)) - 0.004,148.34080862998962,1000
114,1.08300000000000,False,1.2812788825529587e-06,True,0.001*x0*sin(0.002*x0 - 0.002) + 1.083,270.3427381515503,1000
115,1.08300000000000,True,0.0,True,1.08300000000000,78.97987389564514,1000
116,0.132*x0,False,2.7242240783711997e-05,True,0.132*x0,266.96331667900085,1000
117,0.132*x0,True,4.32990265217753e-08,True,0.132*x0,52.95813250541687,1000
118,-3.08583970030849*x0*sqrt(Abs(x0)) + 2.472*sin(3.051*x0),False,0.0304806864519135,False,0.002*x0**2 - 0.167*x0*sin(0.103*x0**2 - 1.804*x0 + 0.015) - 2.415*x0*sqrt(Abs(0.003*x0**2 + 1.644*x0 + 0.009)) + 0.01*x0 + 0.319*sin(0.103*x0**2 - 1.804*x0 + 0.015)*sqrt(Abs(0.003*x0**2 + 1.644*x0 + 0.009)) - 0.033*sin(0.103*x0**2 - 1.804*x0 + 0.015) + 0.037*sqrt(Abs(0.003*x0**2 + 1.644*x0 + 0.009)) + 0.005,235.45398092269895,1000
119,-3.08583970030849*x0*sqrt(Abs(x0)) + 2.472*sin(3.051*x0),True,6.310411865365532e-08,True,-3.08607556615194*x0*sqrt(Abs(x0)) + 2.472*sin(3.051*x0),172.59094142913818,1000
